genotype,shocked,trackid,learningscore
dgrp227,true,3,0.03720551168652825
dgrp227,true,33,0.004631556805076209
dgrp227,true,34,0.005615030425317413
dgrp227,true,35,0.000718678898657843
dgrp227,true,36,0.016144418067945754
dgrp227,true,37,0.00853684429530388
dgrp227,true,38,0.004749452052071695
dgrp227,true,39,0.03518539817106048
dgrp227,true,4,0.001839355974705692
dgrp227,true,40,0.009410913214511818
dgrp227,true,5,0.007137997491948128
dgrp227,true,6,0.013838467556485684
dgrp227,true,7,0.001731742930493524
dgrp227,true,8,0.008705931789936644
dgrp227,true,10,0.011339686002236449
dgrp227,true,11,0.002601837504088267
dgrp227,true,12,0.01980775151340089
dgrp227,true,13,0.03642576151850735
dgrp227,true,14,0.005499567111632325
dgrp227,true,15,0.003283188798307496
dgrp227,true,16,0.003491994489621092
dgrp227,true,41,0.0013805245624000095
dgrp227,true,42,0.03804668191837446
dgrp227,true,43,0.00517137723802466
dgrp227,true,44,0.01490523259645632
dgrp227,true,45,0.014820389366243608
dgrp227,true,46,0.014714745904564175
dgrp227,true,47,0.0165615058824935
dgrp227,true,48,0.013355612475049489
dgrp227,true,9,0.0009711713842063541
dgrp228,false,17,0.04435695072385998
dgrp228,false,18,0.027607380966190503
dgrp228,false,19,0.039063409306590274
dgrp228,false,20,0.015657400476927208
dgrp228,false,21,0.026857541311003097
dgrp228,false,22,0.008035801680407961
dgrp228,false,23,0.022145811428198242
dgrp228,false,24,0.019303850437213915
dgrp228,false,49,0.02356178857433927
dgrp228,false,50,0.021108849186065454
dgrp228,false,51,0.0040161078991848564
dgrp228,false,52,0.020623085622719417
dgrp228,false,53,0.004488478050829359
dgrp228,false,54,0.005406331932242325
dgrp228,false,55,0.02044801123056278
dgrp228,false,56,0.02525739514950262
dgrp228,false,25,0.0021200493083670946
dgrp228,false,26,0.007220877004390863
dgrp228,false,27,0.024869387628347006
dgrp228,false,28,0.027530902296501986
dgrp228,false,29,0.007401570279924274
dgrp228,false,30,0.021486441691244584
dgrp228,false,31,0.03221855052302047
dgrp228,false,32,0.008500302341758803
dgrp228,false,57,0.012146045627616953
dgrp228,false,58,0.03137365517888652
dgrp228,false,59,0.03333472163588033
dgrp228,false,60,0.027699656099493958
dgrp228,false,61,0.024519776566807816
dgrp228,false,62,0.010789874824511131
dgrp228,false,63,0.021302949503672147
dgrp228,false,64,0.02777237999152221
dgrp228,true,1,0.0029120680972122837
dgrp228,true,2,0.0032597340085318838
dgrp228,true,3,0.12734105011197122
dgrp228,true,33,0.0035536904161203586
dgrp228,true,34,0.0027972654715771594
dgrp228,true,35,0.009916104093307537
dgrp228,true,36,0.01753725147434826
dgrp228,true,37,0.05316360829106659
dgrp228,true,38,0.04214428145540497
dgrp228,true,39,0.03657445212839425
dgrp228,true,4,0.004985424108484349
dgrp228,true,40,0.002656491076595713
dgrp228,true,5,0.019101529589398064
dgrp228,true,6,0.06318510187214282
dgrp228,true,7,0.09824635037804494
dgrp228,true,8,0.018772456214005334
dgrp228,true,10,0.05968505745666419
dgrp228,true,11,0.24790218030134223
dgrp228,true,12,0.038861368665423085
dgrp228,true,13,0.04572473446871558
dgrp228,true,14,0.052186021935951066
dgrp228,true,15,0.039301306521226875
dgrp228,true,16,0.01793769909706941
dgrp228,true,41,0.010148698413577045
dgrp228,true,42,0.03431465511030449
dgrp228,true,43,0.14152336626660372
dgrp228,true,44,0.022076228418285992
dgrp228,true,45,0.335784655637946
dgrp228,true,46,0.010546032838679525
dgrp228,true,47,0.04723514235198997
dgrp228,true,48,0.02009586977777103
dgrp228,true,9,0.05936994369523893
dgrp26,false,17,0.02862034349280082
dgrp26,false,18,0.031724329041490196
dgrp26,false,19,0.01791063144379898
dgrp26,false,20,0.0037921632179330478
dgrp26,false,21,0.006464020849308444
dgrp26,false,22,0.025382659660637602
dgrp26,false,23,0.019268258886073447
dgrp26,false,24,0.00321056507946188
dgrp26,false,49,0.010742296929174666
dgrp26,false,50,0.006685945344118871
dgrp26,false,51,0.005720780557294136
dgrp26,false,52,0.04111479610148283
dgrp26,false,53,0.007113123335512145
dgrp26,false,54,0.004323577129923956
dgrp26,false,55,0.01545414664040387
dgrp26,false,56,0.0004997336045347855
dgrp26,false,25,0.023567958629624686
dgrp26,false,27,0.01976408765295032
dgrp26,false,28,0.017215940770046206
dgrp26,false,29,0.01072051663720755
dgrp26,false,30,0.05038844663104966
dgrp26,false,31,0.014036199166353791
dgrp26,false,32,0.013606395725936027
dgrp26,false,57,0.006720715706621028
dgrp26,false,58,0.022095333203324935
dgrp26,false,59,0.016655720430581
dgrp26,false,60,0.04686747222214496
dgrp26,false,61,0.002937622756659708
dgrp26,false,62,0.020360420869544316
dgrp26,false,63,0.021615089505873264
dgrp26,false,64,0.015186125584922494
dgrp26,true,1,0.09620870084879543
dgrp26,true,3,0.05344538658064274
dgrp26,true,33,0.0207231511001445
dgrp26,true,34,0.07949969517119254
dgrp26,true,35,0.018204483038256336
dgrp26,true,36,0.002073289700489006
dgrp26,true,37,0.004418100325744412
dgrp26,true,38,0.06686450595521085
dgrp26,true,39,0.005284450123810153
dgrp26,true,4,0.007084858783422854
dgrp26,true,5,0.0010385068619268856
dgrp26,true,6,0.0047002118961068096
dgrp26,true,7,0.043853107559356674
dgrp26,true,10,0.0977330779889003
dgrp26,true,11,0.0416188159824365
dgrp26,true,12,0.013447260415607343
dgrp26,true,13,0.038291580529018515
dgrp26,true,14,0.06126420173869104
dgrp26,true,15,0.07528697681724761
dgrp26,true,16,0.005316347073259897
dgrp26,true,41,0.01881924580299582
dgrp26,true,42,0.013939491777904545
dgrp26,true,43,0.029481835012775542
dgrp26,true,44,0.023256063669384597
dgrp26,true,45,0.038405519538831895
dgrp26,true,46,0.07755887591800842
dgrp26,true,47,0.15521541428339544
dgrp26,true,48,0.15223095893646973
dgrp26,true,9,0.05440803292765123
dgrp303,false,17,0.047072071700084955
dgrp303,false,18,0.002232955967710226
dgrp303,false,19,0.021901655638004308
dgrp303,false,20,0.01678863173186984
dgrp303,false,21,0.005594644375605945
dgrp303,false,22,0.013728765901770329
dgrp303,false,23,0.019470174119305655
dgrp303,false,24,0.058278515063722836
dgrp303,false,49,0.013880813370065442
dgrp303,false,50,0.0072702287828129986
dgrp303,false,51,0.005501913553483506
dgrp303,false,52,0.001864648584127132
dgrp303,false,53,0.022520530603179545
dgrp303,false,54,0.01745386053701653
dgrp303,false,55,0.040257495923037234
dgrp303,false,56,0.03867110847402447
dgrp303,false,25,0.005897108994765865
dgrp303,false,26,0.000916839935937025
dgrp303,false,27,0.0031219579927814767
dgrp303,false,28,0.027218108402774138
dgrp303,false,29,0.00671578560309069
dgrp303,false,30,0.034504676855951294
dgrp303,false,31,0.09634265163863331
dgrp303,false,32,0.045401303918244096
dgrp303,false,57,0.008150557060122271
dgrp303,false,58,0.010650218878204692
dgrp303,false,59,0.032836474398625665
dgrp303,false,60,0.011214608709563867
dgrp303,false,61,0.015718539755531752
dgrp303,false,62,0.018603195651330395
dgrp303,false,63,0.019534296390897876
dgrp303,false,64,0.03756142997705625
dgrp303,true,1,0.005776245479641007
dgrp303,true,2,0.0013428391756141744
dgrp303,true,3,0.006482118416078486
dgrp303,true,33,0.002048578293579406
dgrp303,true,35,0.001580561655615459
dgrp303,true,36,0.005119326166207694
dgrp303,true,37,0.006104155650319243
dgrp303,true,38,0.0036491600460933082
dgrp303,true,39,0.009019609916673665
dgrp303,true,4,0.013354068808277608
dgrp303,true,40,0.03234647683207001
dgrp303,true,5,0.0010951624557624107
dgrp303,true,6,0.007140832416922704
dgrp303,true,7,0.0073566027277473245
dgrp303,true,8,0.0025277192260734216
dgrp303,true,10,0.01805053518590427
dgrp303,true,11,0.006035917894917725
dgrp303,true,12,0.0026274366209899647
dgrp303,true,13,0.009152374764772209
dgrp303,true,14,0.0018834714422856225
dgrp303,true,15,0.008011334492043803
dgrp303,true,16,0.011520603331426654
dgrp303,true,41,0.004932913486729973
dgrp303,true,42,0.013164386696923325
dgrp303,true,43,0.02126317656444074
dgrp303,true,44,0.01448309260076805
dgrp303,true,45,0.06717461287982382
dgrp303,true,46,0.11718269339011414
dgrp303,true,47,0.0015492267398419524
dgrp303,true,48,0.024221006665806122
dgrp303,true,9,0.007722909262006111
dgrp304,false,17,0.0194179812081981
dgrp304,false,18,0.010427159774021977
dgrp304,false,19,0.018195107546488343
dgrp304,false,20,0.06006548358152039
dgrp304,false,21,0.025700338326279742
dgrp304,false,22,0.007392945423188413
dgrp304,false,23,0.010011247367604198
dgrp304,false,24,0.04410844997534952
dgrp304,false,49,0.01839499613220305
dgrp304,false,50,0.0036919308524525907
dgrp304,false,51,0.010581720167024161
dgrp304,false,52,0.02876010890631775
dgrp304,false,53,0.02796928661389203
dgrp304,false,54,0.009000771916812672
dgrp304,false,55,0.003944424540332642
dgrp304,false,56,0.00458211518312554
dgrp304,false,25,0.0015029919112984347
dgrp304,false,26,0.00488964109842191
dgrp304,false,27,0.037010536403809496
dgrp304,false,28,0.03795025401476426
dgrp304,false,30,0.02155444758307551
dgrp304,false,31,0.017538460115889748
dgrp304,false,32,0.01951997755252205
dgrp304,false,57,0.004516151971684534
dgrp304,false,58,0.05971585206674493
dgrp304,false,59,0.011035208501387755
dgrp304,false,60,0.0013198515622965257
dgrp304,false,61,0.020174493558275608
dgrp304,false,62,0.03445236395420767
dgrp304,false,63,0.01779780078898774
dgrp304,false,64,0.03954651269612636
dgrp304,true,1,0.05706384144258855
dgrp304,true,2,0.025541561363677634
dgrp304,true,3,0.14474639002140177
dgrp304,true,33,0.02496916105177263
dgrp304,true,34,0.05833647037184811
dgrp304,true,35,0.03156731239525992
dgrp304,true,36,0.0033332832868729345
dgrp304,true,37,0.008846319532317098
dgrp304,true,38,0.013670513437815557
dgrp304,true,39,0.020642633047565362
dgrp304,true,4,0.0025816415620244226
dgrp304,true,40,0.011455032485039374
dgrp304,true,5,0.002819582303052459
dgrp304,true,6,0.0021735733354647513
dgrp304,true,7,0.00392574070783791
dgrp304,true,8,0.03329619334827688
dgrp304,true,10,0.05361561742098872
dgrp304,true,11,0.01654484694475497
dgrp304,true,12,0.06487355164799133
dgrp304,true,13,0.004550857358256971
dgrp304,true,14,0.031241283481211884
dgrp304,true,15,0.06753557295268905
dgrp304,true,16,0.03497896577426682
dgrp304,true,41,0.2513527457382858
dgrp304,true,42,0.03966657158239714
dgrp304,true,43,0.29024358853751475
dgrp304,true,44,0.055197507903207294
dgrp304,true,45,0.054769080299075595
dgrp304,true,46,0.04854079281548121
dgrp304,true,47,0.03976611104364575
dgrp304,true,48,0.12471753319869489
dgrp304,true,9,0.0065953624561843616
dgrp309,false,17,0.017374043166017095
dgrp309,false,18,0.02228134437815324
dgrp309,false,19,0.021532254186628158
dgrp309,false,20,0.021950882853878417
dgrp309,false,21,0.010344761218544052
dgrp309,false,22,0.042844013053959795
dgrp309,false,23,0.006239642672504625
dgrp309,false,24,0.022350637574896304
dgrp309,false,49,0.0110112472887125
dgrp309,false,50,0.05342130317234697
dgrp309,false,51,0.005275306963130166
dgrp309,false,52,0.004000002100999184
dgrp309,false,53,0.0018232492801503741
dgrp309,false,54,0.004829844120494614
dgrp309,false,55,0.021903350192909565
dgrp309,false,56,0.011354636262725482
dgrp309,false,25,0.013140035003478545
dgrp309,false,26,0.03958693664346577
dgrp309,false,27,0.0004056394683160103
dgrp309,false,28,0.014242317840931495
dgrp309,false,29,0.051034629341094095
dgrp309,false,30,0.02087496016559237
dgrp309,false,31,0.003521210321260654
dgrp309,false,32,0.010850422423942269
dgrp309,false,57,0.02570196988656681
dgrp309,false,58,0.005217069815830422
dgrp309,false,59,0.018982421745949496
dgrp309,false,60,0.010125748589322886
dgrp309,false,61,0.004090660626392406
dgrp309,false,62,0.01741680822001651
dgrp309,false,63,0.009491949961387358
dgrp309,false,64,0.0083534463408719
dgrp309,true,1,0.01604415154544489
dgrp309,true,2,0.07178933337925092
dgrp309,true,3,0.1140912464143633
dgrp309,true,33,0.07813582722654572
dgrp309,true,34,0.05484437890500221
dgrp309,true,35,0.0321525116425288
dgrp309,true,36,0.028950160335425718
dgrp309,true,37,0.1424795890136848
dgrp309,true,38,0.03803258646996946
dgrp309,true,39,0.012278449126353064
dgrp309,true,4,0.12116621501008393
dgrp309,true,40,0.018962389160634557
dgrp309,true,5,0.014305699967133073
dgrp309,true,6,0.08454475323565153
dgrp309,true,7,0.07052948614769242
dgrp309,true,8,0.015570219289748055
dgrp309,true,10,0.09840907312925823
dgrp309,true,11,0.053216469024269075
dgrp309,true,12,0.05739899531193163
dgrp309,true,13,0.026731350047403346
dgrp309,true,14,0.07269196976322212
dgrp309,true,15,0.09208304279136711
dgrp309,true,16,0.09946543661101345
dgrp309,true,41,0.02574846250434923
dgrp309,true,42,0.07968860067338263
dgrp309,true,43,0.05847499447424784
dgrp309,true,44,0.06685627751055617
dgrp309,true,45,0.22119206410180067
dgrp309,true,46,0.14209494777216447
dgrp309,true,47,0.0364936885178771
dgrp309,true,48,0.0330508596169555
dgrp309,true,9,0.18521543121038334
dgrp31,false,17,0.01390906068169978
dgrp31,false,18,0.05083373073451272
dgrp31,false,19,0.016569290281319538
dgrp31,false,20,0.02347375191069348
dgrp31,false,21,0.01545765032205243
dgrp31,false,22,0.00607698306189397
dgrp31,false,23,0.050940257028266434
dgrp31,false,24,0.02956286590055629
dgrp31,false,49,0.010152827457275304
dgrp31,false,50,0.012060500926731749
dgrp31,false,51,0.03755979560324596
dgrp31,false,52,0.021972581457215673
dgrp31,false,53,0.03115834590402322
dgrp31,false,54,0.022394605919779764
dgrp31,false,55,0.08505341879868752
dgrp31,false,25,0.09122930378270436
dgrp31,false,26,0.005820448355584457
dgrp31,false,27,0.013337293235549441
dgrp31,false,28,0.02120502472593014
dgrp31,false,29,0.016096113811335744
dgrp31,false,30,0.02772556800344786
dgrp31,false,31,0.02772897999493598
dgrp31,false,32,0.03809368333288993
dgrp31,false,56,0.007251437742408162
dgrp31,false,57,0.03787886895248413
dgrp31,false,58,0.0228328363081913
dgrp31,false,59,0.018196461551933246
dgrp31,false,60,0.05371573367443758
dgrp31,false,61,0.028318219165102382
dgrp31,false,62,0.038572091423350136
dgrp31,false,63,0.07609729120704908
dgrp31,false,64,0.06341350303538612
dgrp31,true,1,0.01165107322452405
dgrp31,true,2,0.0049927045378338475
dgrp31,true,3,0.097124589808702
dgrp31,true,33,0.007004453712631004
dgrp31,true,35,0.006377939273883887
dgrp31,true,36,0.006493095011550043
dgrp31,true,37,0.011838147161986473
dgrp31,true,38,0.004243031464900071
dgrp31,true,39,0.0122937669534178
dgrp31,true,40,0.28519853681499585
dgrp31,true,5,0.021229944882767915
dgrp31,true,6,0.007253772781911777
dgrp31,true,7,0.006355267416349342
dgrp31,true,8,0.013135584855353516
dgrp31,true,10,0.012640205116097897
dgrp31,true,11,0.03614829183352955
dgrp31,true,12,0.05864532830836289
dgrp31,true,13,0.24329747950234415
dgrp31,true,14,0.01826060579773539
dgrp31,true,15,0.06050006632770738
dgrp31,true,16,0.010938474843478957
dgrp31,true,34,0.001592345250576055
dgrp31,true,4,0.0618164670809663
dgrp31,true,41,0.023284032038558305
dgrp31,true,42,0.02545706094775549
dgrp31,true,43,0.002572060994906089
dgrp31,true,44,0.008344489387857451
dgrp31,true,45,0.04339321315816977
dgrp31,true,46,0.017931000831878707
dgrp31,true,47,0.008559654516192255
dgrp31,true,48,0.02618264695565231
dgrp31,true,9,0.017077416326085254
dgrp310,false,33,0.01703281096119838
dgrp310,false,34,0.0018713318177294713
dgrp310,false,35,0.0025528003033526148
dgrp310,false,36,0.009836213524363285
dgrp310,false,37,0.002456883279520622
dgrp310,false,38,0.015181696328998517
dgrp310,false,39,0.004091387294824389
dgrp310,false,40,0.07896929393362395
dgrp310,false,49,0.06063448901856694
dgrp310,false,50,0.009808536413393687
dgrp310,false,51,0.011332045253156203
dgrp310,false,52,0.010328147899367951
dgrp310,false,53,0.010549483099415113
dgrp310,false,54,0.014054654455716464
dgrp310,false,55,0.02734393390268411
dgrp310,false,56,0.03223497722084012
dgrp310,false,41,0.022498605063805355
dgrp310,false,42,0.00199810117762636
dgrp310,false,44,0.0015315563010421807
dgrp310,false,45,0.01558669999789239
dgrp310,false,46,0.010327815696426879
dgrp310,false,47,0.011709993520443746
dgrp310,false,48,0.06526605663992638
dgrp310,false,57,0.002848045428298057
dgrp310,false,58,0.009298601775649895
dgrp310,false,59,0.0024554553058962203
dgrp310,false,60,0.02148646674766
dgrp310,false,61,0.003540488248940793
dgrp310,false,62,0.013306362518801629
dgrp310,false,63,0.005907363493146994
dgrp310,false,64,0.03142662299611412
dgrp310,true,1,0.0008604464653783617
dgrp310,true,17,0.003389294425553302
dgrp310,true,18,0.0008154112483719778
dgrp310,true,19,0.005522941944856613
dgrp310,true,2,0.0009356660203452827
dgrp310,true,20,0.002522745727934622
dgrp310,true,21,0.00132257868336505
dgrp310,true,22,0.006987233701970352
dgrp310,true,23,0.0012231167958564881
dgrp310,true,24,0.009031064376115866
dgrp310,true,3,0.0052531039770889465
dgrp310,true,4,0.10013715546194862
dgrp310,true,5,0.0009356660203452827
dgrp310,true,6,0.005852186582576968
dgrp310,true,7,0.0005115583494415821
dgrp310,true,8,0.002869919475209065
dgrp310,true,10,0.0016751673454149518
dgrp310,true,11,0.0017883261268952233
dgrp310,true,12,0.00988444667217181
dgrp310,true,13,0.0008574509044794731
dgrp310,true,15,0.0008154112483719778
dgrp310,true,16,0.013544199712014898
dgrp310,true,25,0.020781370918335706
dgrp310,true,26,0.001917739359007603
dgrp310,true,27,0.005508748959424048
dgrp310,true,28,0.007833633925566935
dgrp310,true,29,0.014539486019723796
dgrp310,true,30,0.0013280888096925125
dgrp310,true,31,0.003856638590951894
dgrp310,true,32,0.0021221644036341913
dgrp310,true,9,0.0013771259534887947
dgrp313,false,17,0.011292598767999068
dgrp313,false,18,0.015759181455220206
dgrp313,false,19,0.021168048756271568
dgrp313,false,20,0.004913389092002479
dgrp313,false,21,0.010607557049148814
dgrp313,false,22,0.019736248723710825
dgrp313,false,23,0.0079698877513662
dgrp313,false,24,0.06600946306079017
dgrp313,false,49,0.04929089399384212
dgrp313,false,50,0.012395257587963254
dgrp313,false,51,0.010067731899018328
dgrp313,false,52,0.022187918284658326
dgrp313,false,53,0.002693463255796974
dgrp313,false,54,0.015499318255971367
dgrp313,false,55,0.022831177071395176
dgrp313,false,56,0.013052939202622987
dgrp313,false,25,0.006881385364564646
dgrp313,false,26,0.004464009538999308
dgrp313,false,27,0.019449875260408978
dgrp313,false,28,0.028933100292982128
dgrp313,false,29,0.016609052402053376
dgrp313,false,30,0.0316630488231146
