"id","genotype","sex","exp_type","shock_color","shock_arm","treatment","replicates","ZT0","ZT","starting_arm","starting_color","frac_time_on_shocked","first_half_frac_time_on_shocked","second_half_frac_time_on_shocked","frac_14","frac_24","frac_34","frac_44","frac_time_on_shockArm","frac_time_on_neutral_left","frac_time_on_neutral_right","left_handedness","first_half_left_handedness","second_half_left_handedness","left_handedness_14","left_handedness_24","left_handedness_34","left_handedness_44","activity","first_half_activity","second_half_activity","activity_shock","activity_noShock","activity_shock_color","first_half_activity_shock_color","second_half_activity_shock_color","activity_noShock_color","first_half_activity_noShock_color","second_half_activity_noShock_color","activity_14","activity_24","activity_34","activity_44","activity_shock_color_14","activity_shock_color_24","activity_shock_color_34","activity_shock_color_44","activity_noShock_color_14","activity_noShock_color_24","activity_noShock_color_34","activity_noShock_color_44","total_choices","correct_choices","incorrect_choices","first_half_total_choices","first_half_correct_choices","first_half_incorrect_choices","total_choices_14","correct_choices_14","incorrect_choices_14","total_choices_24","correct_choices_24","incorrect_choices_24","total_choices_34","correct_choices_34","incorrect_choices_34","total_choices_44","correct_choices_44","incorrect_choices_44","analysis_time","bias_frac_time_on_shocked","bias_left_handedness","bias_activity","bias_activity_shock","bias_activity_noShock","bias_activity_shock_color","bias_activity_noShock_color","bias_total_choices","bias_correct_choices","bias_incorrect_choices","bias_analysis_time","post_frac_time_on_shocked","post_left_handedness","post_first_half_left_handedness","post_second_half_left_handedness","post_activity","post_activity_shock","post_activity_noShock","post_activity_shock_color","post_activity_noShock_color","post_total_choices","post_correct_choices","post_incorrect_choices","post_first_half_total_choices","post_first_half_correct_choices","post_first_half_incorrect_choices","post_analysis_time","group","group_sex","folder","experiment_date","second_half_total_choices","second_half_correct_choices","second_half_incorrect_choices","post_second_half_total_choices","post_second_half_correct_choices","post_second_half_incorrect_choices","experiment_by","head_scanned","abs_dev","abs_dev_sex","day"
"46","dnc1","female","operant_color","blue",NA,"shock","2","11:00:00","16:38:04","M","G",0.737452229299363,0.730025445292621,0.744707982657485,0.65173116089613,0.808337569903406,0.489546149923508,1,NA,NA,NA,-0.5,-0.333333333333333,-1,-0.333333333333333,NA,-1,NA,0.408961789476347,0.399719382549302,0.436743126764913,0.401565482410453,0.459767035587269,0.412390082971336,0.426927035205882,0.420799976765398,0.387336946703607,0.387336946703607,NA,0.417616067270148,0.394854619060754,0.395367838887263,0.481795203603292,0.436263847860275,0.44581371558372,0.35356253694615,0.460162222911624,0.387336946703607,NA,NA,NA,14,6,8,9,4,5,6,2,4,3,2,1,NA,NA,NA,NA,NA,NA,1200,0,0,0.265626785948738,NA,0.265626785948738,NA,0.273173675078597,3,3,0,300,0.599083036169129,1,NA,1,0.390601463777655,NA,0.390601463777655,0.403495187822849,0.394326624773609,3,1,2,1,0,1,300,"r5","dnc_color_blue_r5_shock_female","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/female","20231130",5,2,3,2,1,1,"goncalo",FALSE,0.377594715135423,0.374733709823354,NA
"47","dnc1","female","operant_color","blue",NA,"shock","2","11:00:00","16:38:04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"r5","dnc_color_blue_r5_shock_female","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/female","20231130",NA,NA,NA,NA,NA,NA,"goncalo",FALSE,NA,NA,NA
"48","dnc1","female","operant_color","blue",NA,"shock","2","11:00:00","16:38:04","M","G",0.318442884492661,0.272519083969466,0.364567332309268,0.353869653767821,0.19115404168785,0.331973482916879,0.397225077081192,NA,NA,NA,0.37037037037037,0,0.625,0.2,-0.166666666666667,0.6,0.647058823529412,1.30640264484769,1.19914414084595,1.41437933849355,1.31824730714932,1.3150248805982,1.06168967585184,1.03927420114589,1.11463573741851,1.18005355995141,1.11407986461202,1.40656924441885,1.17340017269668,1.22792665821935,1.23982608087841,1.57064510053863,1.06720668903865,1.00694484744129,1.11463573741851,NA,1.11261284972841,1.09519758002367,1.40656924441885,NA,84,42,42,39,19,20,17,7,10,22,12,10,21,11,10,24,12,12,1200,0,1,0.633231310189996,NA,0.633231310189996,NA,0.617586322716304,4,4,0,300,0.337238920020377,0.428571428571428,0.2,0.636363636363636,1.71786613386204,NA,1.71786613386204,1.3623525969234,1.24265180204177,31,15,16,17,9,8,300,"r5","dnc_color_blue_r5_shock_female","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/female","20231130",45,23,22,14,6,8,"goncalo",FALSE,0.0414146296712793,0.0442756349833479,NA
"53","dnc1","female","operant_color","blue",NA,"shock","2","11:00:00","16:38:04","R","G",0.50082855321861,0.50941475826972,0.492339121552605,0.639002036659878,0.379766141331978,0.363590005099439,0.621676891615542,NA,NA,NA,0.125,0.411764705882353,-0.2,0.5,0.333333333333333,-0.111111111111111,-0.333333333333333,0.883334462294337,0.969233260777229,0.7932625900418,0.803925508824163,0.900129849410493,0.657883517874278,0.666949186150259,0.598196056540821,0.811708564867028,0.811708564867028,NA,0.978455049862501,0.95055897856119,0.917107466396218,0.691222864542038,0.770473926384051,0.581270165358755,0.598196056540821,NA,0.88272706783968,0.743274402370904,NA,NA,48,21,27,28,12,16,14,6,8,14,6,8,14,6,8,6,3,3,1200,0.511438739196746,-0.142857142857143,1.26397033539641,NA,1.26397033539641,1.00558733027203,0.95384204091432,16,7,9,300,0.529291900152827,0,0.142857142857143,-0.333333333333333,1.02813464418729,NA,1.02813464418729,0.786442336627524,1.0575970834736,17,7,10,11,5,6,300,"r5","dnc_color_blue_r5_shock_female","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/female","20231130",20,9,11,6,2,4,"goncalo",FALSE,0.14097103905467,0.138110033742602,NA
"54","dnc1","female","operant_color","blue",NA,"shock","2","11:00:00","16:38:04","X",NA,0.470213037377216,0.51882951653944,0.421483375959079,0.759164969450102,0.27910523640061,0.485466598674146,0.356923076923077,NA,NA,NA,-0.6,-1,-0.2,-1,-1,0.2,-0.6,0.577072541952846,0.600092400311309,0.567939455395851,0.56686243322228,0.581047427428838,0.559473308919513,0.545743400820555,0.64004979779207,0.510835569779534,0.500692209873597,0.631774718318259,0.581193774792786,0.63127859537837,0.488617828051935,0.653222271515781,0.534688743719844,0.523183881601135,0.64004979779207,NA,0.531760086274416,0.497024885327719,0.631774718318259,NA,33,15,18,14,4,10,7,1,6,7,3,4,11,6,5,8,5,3,1200,0.501779359430605,0,0.511091678633144,NA,0.511091678633144,0.484217058575514,0.544952960571089,3,2,1,300,0.225165562913907,0,-1,0.333333333333333,0.700833270348016,NA,0.700833270348016,0.533071612292984,0.70354650726656,9,3,6,2,2,0,300,"r5","dnc_color_blue_r5_shock_female","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/female","20231130",19,11,8,7,1,6,"goncalo",FALSE,0.110355523213276,0.107494517901207,NA
"55","dnc1","female","operant_color","blue",NA,"shock","2","11:00:00","16:38:04","R","G",0.482165605095541,0.234860050890585,0.730170874776843,0.0794297352342159,0.389933909506863,0.659357470678225,0.801121876593575,NA,NA,NA,0.0588235294117647,0.25,-0.111111111111111,1,0,0,-0.2,0.678922696482322,0.714375798115038,0.644848903736694,0.678994133925807,0.666641465779761,0.630848587367292,0.651629960075597,0.545524666533922,0.635229314742749,0.628193411925625,0.84848141426256,0.681954067402403,0.720210999618766,0.664754995900217,0.640861067539196,0.675820866802032,0.664358402221582,0.545524666533922,NA,0.595118438836441,0.683764507945266,0.84848141426256,NA,21,10,11,12,7,5,6,5,1,6,2,4,4,1,3,5,2,3,1200,0.998474834773767,NA,0.516201745307946,NA,0.516201745307946,0.523351102917458,NA,2,1,1,300,0.420703722590515,-0.6,-1,0,0.901315106879519,NA,0.901315106879519,0.816943293333284,0.844913817049821,6,3,3,4,2,2,300,"r5","dnc_color_blue_r5_shock_female","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/female","20231130",9,3,6,2,1,1,"goncalo",FALSE,0.122308090931601,0.119447085619532,NA
"56","dnc1","female","operant_color","blue",NA,"shock","2","11:00:00","16:38:04","R","G",0.531082802547771,0.537150127226463,0.525121142565672,0.54887983706721,0.525673614641586,0.628250892401836,0.422233554309026,NA,NA,NA,-0.55,-0.578947368421053,-0.523809523809524,-0.333333333333333,-0.8,-0.818181818181818,-0.2,0.870105285745586,0.811195064602372,0.929580337640091,0.767719028481933,0.963541662223648,0.727416725518645,0.725365284003653,0.713370640949987,0.831979192911943,0.831979192911943,NA,0.738735217208362,0.890338802542434,0.937024777405098,0.918284591442552,0.668415180219808,0.752707559750539,0.713370640949987,NA,0.770085017640832,0.925940245145097,NA,NA,53,27,26,24,10,14,12,5,7,12,5,7,14,7,7,15,10,5,1200,0.511947127605491,-1,0.750002786871426,NA,0.750002786871426,0.540855875219445,0.648481164102687,11,7,4,300,0.528273051451859,0.222222222222222,0.272727272727273,0.142857142857143,1.67240267187441,NA,1.67240267187441,1.30328414972156,1.26065310714311,21,8,13,13,4,9,300,"r5","dnc_color_blue_r5_shock_female","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/female","20231130",29,17,12,8,4,4,"goncalo",FALSE,0.17122528838383,0.168364283071762,NA
"61","dnc1","female","operant_color","blue",NA,"shock","2","11:00:00","16:38:04","L","B",0.467211023220209,0.469974554707379,0.464313123561013,0.547352342158859,0.392984239959329,0.473737888832228,0.454592098512057,NA,NA,NA,0.4,-0.0909090909090909,1,-0.428571428571428,0.5,1,1,0.654140236914722,0.734189063221095,0.559537726275053,0.60725022003803,0.67114421701056,0.656478852919522,0.65123475632608,0.741372056478632,0.572542460221589,0.572542460221589,NA,0.849545193626118,0.619116851191298,0.559379347809208,0.564116985062982,0.763541295006958,0.460345281676789,0.741372056478632,NA,0.691869618925179,0.474635382218825,NA,NA,32,12,20,18,8,10,12,5,7,6,3,3,9,3,6,5,1,4,1200,0.531216931216931,1,0.584839953016548,NA,0.584839953016548,0.357229517694558,0.576552917911834,7,4,3,300,0.472745797249109,0.6,1,1,0.651249646942447,NA,0.651249646942447,0.608470393891218,0.690318279793142,11,4,7,7,2,5,300,"r5","dnc_color_blue_r5_shock_female","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/female","20231130",14,4,10,4,2,2,"goncalo",FALSE,0.107353509056269,0.1044925037442,NA
"62","dnc1","female","operant_color","blue",NA,"shock","2","11:00:00","16:38:04","R","G",0.511464968152866,0.571501272264631,0.451160418260648,0.773421588594705,0.370106761565836,0.345741968383478,0.556858745537991,NA,NA,NA,0.707317073170732,0.625,0.76,1,0.25,0.636363636363636,0.857142857142857,1.10283523525835,0.889653885297523,1.3096788362804,1.01512335767351,1.14708606813377,0.91123248563382,0.832379681441891,1.1604389182353,1.03738707783928,1.03738707783928,NA,0.757129180607636,1.02636096406709,1.21581016543159,1.38294522805148,0.681054623044934,1.04392779938964,1.1604389182353,NA,0.949306481978253,1.0648428972446,NA,NA,51,24,27,20,10,10,11,4,7,9,6,3,13,6,7,18,8,10,1200,0.19937532535138,1,0.473492987117504,NA,0.473492987117504,0.557541393714724,0.368526755016649,6,3,3,300,0.243877551020408,0.6,1,0.333333333333333,1.39703070929492,NA,1.39703070929492,1.24428742594007,1.09727471224043,21,15,6,11,8,3,300,"r5","dnc_color_blue_r5_shock_female","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/female","20231130",31,14,17,10,7,3,"goncalo",FALSE,0.151607453988926,0.148746448676857,NA
"63","dnc1","female","operant_color","blue",NA,"shock","2","11:00:00","16:38:04","R","B",1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00335706576266247,0.00671413152532505,0,0,NA,0.00335706576266247,0.00671413152532505,0,NA,NA,NA,0.0134282630506501,0,0,0,0.0134282630506501,0,0,0,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,1,NA,0.013466295836245,NA,0.013466295836245,0.013466295836245,NA,1,0,1,300,1,NA,NA,NA,0.0138091680949453,NA,0.0138091680949453,0.0138091680949453,NA,1,0,1,NA,NA,NA,300,"r5","dnc_color_blue_r5_shock_female","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/female","20231130",NA,NA,NA,NA,NA,NA,"goncalo",FALSE,0.64014248583606,0.637281480523991,NA
"64","dnc1","female","operant_color","blue",NA,"shock","2","11:00:00","16:38:04","M","G",0.221485072722633,0.19236641221374,0.250703504732668,0.0789205702647658,0.306049822064057,0.367991845056065,0.132443531827515,NA,NA,NA,0.0810810810810811,-0.230769230769231,0.25,0,-0.333333333333333,0.5,0.0909090909090909,0.949064583363083,0.744368797564328,1.14120047327248,0.941236344185802,0.945446719449545,0.788634716683175,0.788634716683175,NA,0.805405475827777,0.704221176754442,0.962328183855232,0.587836573152183,0.910191011020235,1.11705318514933,1.17175039403806,0.717702197214108,1.11771780867595,NA,NA,0.537005587125089,0.891282096134819,0.94784650238466,0.975702833597221,43,29,14,17,10,7,7,5,2,10,5,5,14,9,5,12,10,2,1200,0.00101677681748856,-1,0.309763722192779,NA,0.309763722192779,NA,0.24841692943187,2,1,1,300,0.419256240448293,0.230769230769231,0.2,0.25,1.30369543230347,NA,1.30369543230347,1.04251907596413,1.05771621190511,19,11,8,11,6,5,300,"r5","dnc_color_blue_r5_shock_female","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/female","20231130",26,19,7,8,5,3,"goncalo",FALSE,0.138372441441307,0.141233446753376,NA
"1","dnc1","male","operant_color","blue",NA,"shock","1","11:00:00","16:38:04","L","B",0.162420382165605,0.116060066174599,0.209077001529832,0.177698574338086,0.0544252288911495,0.417940876656473,0,NA,NA,NA,0.333333333333333,1,-1,1,NA,-1,NA,0.34443303705518,0.334220616270073,0.338538025609103,0.319964630820071,0.375481378533205,0.280978275304502,0.294437954831916,0.208565412335125,0.336523228624353,NA,0.301598020245142,0.320628216933679,0.365621196506301,0.339624527086161,0.360771397771343,0.341146518998376,0.151483928604682,0.208565412335125,NA,NA,NA,0.301598020245142,NA,4,1,3,3,0,3,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,1200,0.494661921708185,0,0.574429355862622,NA,0.574429355862622,0.529098024612244,0.506728155463798,3,1,2,300,0.141038696537678,-1,NA,-1,0.432387175775662,NA,0.432387175775662,0.0626903973646168,0.0431109564709481,2,0,2,NA,NA,NA,300,"r5","dnc_color_blue_r5_shock_male","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/male","20231130",1,1,0,NA,NA,NA,"goncalo",FALSE,0.197437131998335,0.19471582421127,NA
"2","dnc1","male","operant_color","blue",NA,"shock","1","11:00:00","16:38:04","L","G",0.124377474141234,0.136675998981929,0.111965155008967,0.143584521384929,0.12970498474059,0.124872579001019,0.0988671472708548,NA,NA,NA,0.076923076923077,0,0.2,0,0,0,0.5,0.868074840707963,0.930477439004175,0.804597736055532,1.10886326603013,0.805567757197765,0.973917420740495,0.973917420740495,NA,0.701878731060509,0.72959908672008,0.690241853356655,1.07201698173658,0.777714746832954,0.860106196752042,0.754792977003496,0.973917420740495,NA,NA,NA,0.811985986370749,0.650723210095406,0.720415131907222,0.586562024452698,39,24,15,21,14,7,17,11,6,4,3,1,12,7,5,6,3,3,1200,0.163701067615658,0.142857142857143,0.895716041169023,NA,0.895716041169023,0.926091488918766,0.856308811602965,10,8,2,300,0.721486761710794,-0.75,-0.6,-1,0.974742752989235,NA,0.974742752989235,0.801009424698458,0.781832331520681,12,5,7,8,3,5,300,"r5","dnc_color_blue_r5_shock_male","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/male","20231130",18,10,8,4,2,2,"goncalo",FALSE,0.235480040022707,0.232758732235642,NA
"3","dnc1","male","operant_color","blue",NA,"shock","1","11:00:00","16:38:04","L","G",0.559363057324841,0.119847328244275,1,0,0.239450940518556,1,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,0.0164838792959053,0.0323943640963983,0.000957120980091888,0.000512995896032835,0.000434027777777772,0.00085382513661202,0.000955657492354741,0,0.000434027777777772,0.000434027777777772,NA,0.000764525993883789,0.0647887281927959,0.00191717791411043,0,0.000764525993883789,0.00114678899082569,0,NA,0.000764525993883789,0,NA,NA,2,1,1,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,0,NA,0,NA,0,NA,0,1,1,0,300,0,NA,NA,NA,0,NA,0,NA,0,1,1,0,NA,NA,NA,300,"r5","dnc_color_blue_r5_shock_male","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/male","20231130",NA,NA,NA,NA,NA,NA,"goncalo",FALSE,0.1995055431609,0.202226850947966,NA
"4","dnc1","male","operant_color","blue",NA,"shock","1","11:00:00","16:38:04","X",NA,0.544524053224156,0.610432569974555,0.477746333933625,0.606924643584521,0.613624809354347,0.502804691483937,0.451997924234561,NA,NA,NA,-0.0344827586206898,0.116279069767442,-0.209302325581395,0.217391304347826,0,-0.166666666666667,-0.333333333333333,1.78087072919619,1.82045490619618,1.73265999263812,1.74286923867583,1.72332167924584,1.42964443283887,1.4690283440347,1.29940393965629,1.45402437190346,1.45402437190346,NA,1.95787549355694,1.68599280259998,1.95216279697325,1.48768146645767,1.45441993867759,1.46465106462293,1.29940393965629,NA,1.64154408789256,1.24910376647582,NA,NA,125,51,74,65,22,43,33,10,23,32,12,20,36,17,19,24,12,12,1200,0.199288256227758,-0.0967741935483872,2.23030267391589,NA,2.23030267391589,2.37104205878546,1.60177762098348,42,25,17,300,0.216395112016293,-0.333333333333333,-1,0,0.369839873105066,NA,0.369839873105066,0.397724904196467,0.263749049024065,6,4,2,3,2,1,300,"r5","dnc_color_blue_r5_shock_male","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/male","20231130",60,29,31,3,2,1,"goncalo",FALSE,0.184666539060215,0.18738784684728,NA
"9","dnc1","male","operant_color","blue",NA,"shock","1","11:00:00","16:38:04","L","G",0.344203821656051,0.20234156273861,0.486486486486487,0.273421588594705,0.131230925737538,0.446992864424057,0.526262111167772,NA,NA,NA,0,0.0714285714285715,-0.0833333333333333,0,0.166666666666667,0.0909090909090909,-0.230769230769231,1.11765689652796,1.10264309950133,1.13260038446051,1.11632301465387,1.03297568572757,0.971903093071591,0.942375281130768,1.30859872846794,0.960072269691606,0.925273090121396,1.1604993452998,1.29485070799926,0.919243915963652,0.877965105487201,1.36148340705506,1.11733833639888,0.833588225667493,1.30859872846794,NA,0.952831932304516,0.893869304849008,1.1604993452998,NA,75,39,36,41,22,19,25,12,13,16,10,6,14,7,7,20,10,10,1200,0.375699034062023,0.0322580645161291,2.25384004580894,NA,2.25384004580894,1.91027615490829,1.59645119803877,52,25,27,300,0.465104431991849,0.238095238095238,0.4,0.090909090909091,1.64080932764823,NA,1.64080932764823,1.36837276800783,1.40722444714009,32,16,16,15,9,6,300,"r5","dnc_color_blue_r5_shock_male","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/male","20231130",34,17,17,17,7,10,"goncalo",FALSE,0.0156536925078895,0.0129323847208243,NA
"10","dnc1","male","operant_color","blue",NA,"shock","1","11:00:00","16:38:04","L","B",0.247228240091755,0.248600508905852,0.246043899948954,0.143075356415479,0.353838332486019,0.214176440591535,0.277834525025536,NA,NA,NA,-0.0566037735849058,0.259259259259259,-0.384615384615385,0.142857142857143,0.368421052631579,-0.285714285714286,-0.454545454545454,1.277406722636,1.31220265432878,1.23505228087544,1.74336996224354,1.00048819777883,1.5118446986195,1.5118446986195,NA,0.849205112948104,0.857586473687426,0.856242008030074,0.877794517455803,1.73499993687327,1.26883901547832,1.2176620127882,1.64721628347809,1.26403375731444,NA,NA,0.529712045299064,1.20326371659392,0.857528566841755,1.18049554286569,83,47,36,45,22,23,18,8,10,27,14,13,20,15,5,18,10,8,1200,0.0645653279105236,-0.2,0.406427596461713,NA,0.406427596461713,0.885099950923889,0.21705765863247,9,6,3,300,0.137544574630667,-0.333333333333333,-0.142857142857143,-0.5,1.06609733874168,NA,1.06609733874168,1.07984726868821,0.771314988554695,21,14,7,14,9,5,300,"r5","dnc_color_blue_r5_shock_male","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/male","20231130",38,25,13,7,5,2,"goncalo",FALSE,0.112629274072186,0.10990796628512,NA
"11","dnc1","male","operant_color","blue",NA,"shock","1","11:00:00","16:38:04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"r5","dnc_color_blue_r5_shock_male","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/male","20231130",NA,NA,NA,NA,NA,NA,"goncalo",FALSE,NA,NA,NA
"12","dnc1","male","operant_color","blue",NA,"shock","1","11:00:00","16:38:04","X",NA,0.251337579617834,0.21501272264631,0.287681713848508,0.128309572301426,0.301474326385358,0.22182559918409,0.353901070882203,NA,NA,NA,0.384615384615385,0.571428571428571,0.28,0.666666666666667,0.5,0.230769230769231,0.333333333333333,0.935968586787049,0.783609478982119,1.08446750897083,1.18334414158828,0.769276617809277,1.12929321190502,1.12929321190502,NA,0.692913351452398,0.577144351900153,0.882346893227992,0.678108835162663,0.884975750631875,1.03585434755307,1.12120575347966,1.19371203268098,1.01051300819666,NA,NA,0.383923452297434,0.792098478630467,0.882346893227992,NA,54,32,22,19,11,8,10,7,3,9,4,5,20,12,8,15,9,6,1200,0.356380274529741,0.714285714285714,0.713097709313307,NA,0.713097709313307,0.544022823420214,0.812723112145289,10,6,4,300,0.338594704684318,0.333333333333333,0.333333333333333,0.333333333333333,1.23144819594289,NA,1.23144819594289,1.15538614080604,0.987207958632145,18,9,9,9,4,5,300,"r5","dnc_color_blue_r5_shock_male","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/male","20231130",35,21,14,9,5,4,"goncalo",FALSE,0.108519934546106,0.105798626759041,NA
"17","dnc1","male","operant_color","blue",NA,"shock","1","11:00:00","16:38:04","M","B",0.249915110356536,0.298168249660787,0.201495073054706,0.597146739130435,0,0,0.403127124405167,NA,NA,NA,-0.333333333333333,1,-1,NA,NA,-1,-1,0.377242649006625,0.306303490396794,0.462574624741502,0.333742602440902,0.405028794311796,0.561228183497593,0.26811035593004,0.66117998108731,0.426287041866906,0.306625492884842,0.613791957993579,0.279452111236423,0.339582785711139,0.412298556334202,0.5064396160256,0.26811035593004,NA,0.502920680193539,0.872822180578533,0.183993382693674,0.389548258149392,0.613791957993579,NA,9,5,4,2,1,1,1,0,1,1,1,0,1,1,0,6,3,3,900,0.0642443391258557,0,0.53732949624489,NA,0.53732949624489,2.19477000438438,0.376034680900608,3,1,2,300,0.795211411105451,-0.5,-0.333333333333333,-1,0.802509231195594,NA,0.802509231195594,0.750243288264407,0.68757948479618,6,1,5,4,1,3,300,"r5","dnc_color_blue_r5_shock_male","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_color/20231130/csv/dnc_color_blue_r5_shock/male","20231130",7,4,3,2,0,2,"goncalo",FALSE,0.109942403807404,0.107221096020339,NA
